hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8,3622.0716666666663,3672.0950000000003,220.3325,234.61166666666668,95.60083333333334,107.79666666666667,26.469166666666663,54.885,15.304166666666667,22.490833333333335,7.0633333333333335,16.421666666666667,4.8575,9.9975,3.9691666666666663,8.104166666666666,3.1458333333333335,2.93,10.434166666666666,8.589166666666667
9,2045.2108333333333,2056.985833333333,208.31333333333333,149.06416666666667,92.1275,42.48166666666667,30.68,6.761666666666667,13.891666666666667,0.0,8.508333333333333,0.0,5.3533333333333335,0.0,4.043333333333334,0.0,3.8449999999999998,0.0,11.298333333333334,0.0
10,2026.0649999999998,2062.929166666667,159.78416666666666,221.15416666666667,75.9675,49.57666666666667,14.7425,13.245833333333334,2.815833333333333,7.261666666666667,0.0,2.0408333333333335,0.0,0.6075,0.0,0.0,0.0,0.0,0.0,0.0
11,1937.6808333333333,1867.2533333333333,147.24083333333334,125.9725,53.395833333333336,60.1525,12.777500000000002,23.519166666666667,4.9375,9.653333333333334,3.869166666666666,4.9399999999999995,4.219166666666667,3.614166666666667,3.2666666666666666,0.0,4.853333333333334,0.0,44.041666666666664,0.0
12,1681.9271186440678,1440.5813559322035,105.07288135593221,125.40084745762711,37.35932203389831,42.09915254237288,13.71271186440678,13.833050847457626,1.5813559322033899,2.966949152542373,0.3601694915254237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1854.6266666666668,1689.7083333333333,151.42916666666667,172.49833333333333,57.18833333333334,53.04666666666667,12.173333333333334,7.9725,5.524166666666668,2.6300000000000003,2.0891666666666664,1.6375,1.8266666666666667,0.0,0.7758333333333333,0.0,0.0,0.0,0.0,0.0
14,2648.445,2279.8691666666664,169.4175,199.70499999999998,54.93666666666666,49.247499999999995,16.776666666666667,12.575833333333334,6.654166666666667,4.952500000000001,4.045833333333333,0.8383333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2971.0025,2615.5808333333334,164.42749999999998,175.6375,54.233333333333334,58.7275,10.199166666666667,24.46833333333333,3.029166666666667,9.1775,0.0,3.568333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,3364.829032258064,3116.2854838709677,231.28387096774193,260.78387096774196,68.79193548387097,92.12258064516129,11.05,25.801612903225806,1.414516129032258,12.82258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
